tickerSymbol,Risk,EPS,MarketCap,ROE,LastPrice,Beta,MrktCapRank,TtmPe,PB,PE
BCONCEPTS,3.073643707,10.01123616,529.087537,26.0640211,471.65,0.266758752,1797,68.98142595,9.483555064,48.67410644
GUJGASLTD,2.33457905,16.6141256,32502.33975,15.50734453,472.15,0.886695451,246,25.5732639,4.208795588,28.41858857
HINDCOMPOS,2.944421519,23.29880154,698.499855,3.607863696,472.95,1.280708452,1652,21.56529345,0.707943826,20.29932738
VTL,2.448900773,22.20084433,13696.7644,7.080605381,473.65,1.034578272,449,17.20331638,1.490716671,21.68616413
HERANBA,3.198405584,8.719564341,1896.838403,4.194946586,474.05,1.126820388,1162,27.76402815,2.223569741,54.3662483
PRICOLLTD,2.251710313,11.5357952,5787.542933,18.14720403,474.85,0.594922167,728,34.83324064,6.846975443,41.16317875
VIDHIING,2.066623127,7.298027831,2379.130075,13.73010641,476.35,0.901505774,1052,62.87341636,8.490222236,65.2710583
ITC,1.405242806,16.42436623,596703.1712,28.33061781,476.95,0.65261706,8,29.05044786,7.967731476,29.166117
ASTERDM,3.325772322,2.588188188,23835.30468,2.61420727,478.6,1.226876295,309,4.416235211,4.738525536,184.3696216
IFGLEXPOR,3.348770357,22.6613649,1729.92,7.863848635,480,1.426244261,1203,34.06024808,1.613656079,21.18182931
CIEINDIA,1.895312655,29.66047245,18328.89324,20.29755215,483.15,1.346118692,363,22.58727155,3.060952751,16.29032231
GRAPHITE,2.877844691,41.36135857,9443.479336,15.27596356,483.35,2.032585936,553,20.26497712,1.68178277,11.68602814
IZMO,4.065292216,18.94186179,724.1392947,8.99268158,487.6,1.607935836,1627,13.96604233,2.362993293,27.79805354
HERITGFOOD,3.415300532,11.48109832,4536.33246,13.89021075,488.85,1.448506244,803,26.00660701,5.613161329,42.57867899
MAHLIFE,2.244968563,6.345317999,7585.25714,5.341241451,489.1,1.209523225,634,63.11580247,4.049811873,77.20363502
CHAMBLFERT,3.399337403,31.23668113,19597.90711,17.63315221,489.15,1.469697145,346,12.71831575,2.670596739,15.36126909
CMSINFO,2.311136416,21.89036493,8042.381456,19.78445353,489.3,,614,22.32940405,4.131162268,23.16754467
BERGEPAINT,1.76839193,10.01679914,57164.80926,23.61114621,490.35,0.668848899,161,49.92690574,10.60734942,48.95337084
PFC,3.632384418,59.88045653,162067.9974,16.04838141,491.1,1.079612744,53,7.645679783,1.206863947,8.201340277
SOTL,3.103123036,29.0533711,3371.458408,13.07554783,491.75,1.140841118,916,19.94355757,2.078939896,16.79347683
5PAISA,2.782285294,17.61055984,1541.216668,10.8537023,493.65,1.281516969,1262,24.526045,2.854686451,28.3103723
MINDACORP,2.775602701,9.503117935,11641.69948,12.72330179,494.8,1.316241595,485,44.47130979,5.877865029,51.23987446
VIPIND,2.616540339,3.829240999,7028.266624,8.229766596,494.9,1.133913944,661,-153.6569004,10.36755119,129.4340078
SAREGAMA,3.272486234,9.91099228,9536.593512,14.02236282,495.8,1.942649213,547,50.76976955,6.47615632,48.26699824
APOLLOPIPE,2.536079232,10.88094322,2183.80587,,497.7,1.450161776,1086,82.28356707,3.804274737,50.99967002
RAJRATAN,2.298742923,14.15369458,2535.50374,15.41449387,499.4,0.376562591,1025,34.16660477,5.14718583,35.29867381
HCG,2.092422886,3.457543544,6990.24466,5.549598164,501.5,0.573990571,664,122.57136,8.080086762,145.2367476
SANDUMA,4.043562987,14.77844208,8159.269303,11.70389812,503.55,,610,23.35824712,3.780467366,34.07362108
OIL,3.575192736,38.94695617,82143.69345,13.41070138,504.3,1.053359422,122,9.790876735,1.560904825,12.96643991
MMFL,2.962468413,27.9671759,2439.42784,18.46614608,505.25,1.450145195,1042,18.43164216,3.091444373,18.06582122
ITDCEM,4.158655545,15.93417468,8723.373516,19.98306334,507.8,1.672245477,586,25.64717466,5.822841486,31.86853292
DEEPINDS,3.420097162,12.9,3256.32,8.5210032,508.8,1.149896184,927,23.47235638,2.132146014,26.29457364
PPL,3.357337957,37.47749532,1217.922586,27.84802262,509.2,2.007456362,1364,12.40247032,3.335220817,13.58682046
FDC,2.342969823,18.56959382,8314.71099,14.96648343,510.7,0.687827488,603,26.26251102,3.96472913,27.24259031
SUNTECK,2.723504785,4.943457627,7490.71931,2.399502035,511.35,1.118636766,638,50.26316386,2.397643976,105.6072087
VARROC,3.082278905,34.42780247,7817.316156,41.57623086,511.65,1.91628233,627,14.81618619,5.122112028,14.86153525
APOLLOTYRE,2.161561358,27.11159558,32590.20504,13.00479336,513.15,1.453170196,245,22.47367862,2.344249722,18.92732571
DOLLAR,2.69226138,15.90200458,2915.208568,12.0850334,514,1.196984839,970,31.47493595,3.719232181,32.32296893
AMBUJACEM,2.607990452,17.10024077,126850.8591,7.983687946,515,0.721841773,70,42.65285122,2.494809987,35.46500049
KABRAEXTRU,3.55074795,9.862326761,1805.472659,8.094519859,516.25,1.287012008,1183,49.08843552,3.995469281,53.40055186
SANDHAR,2.936877651,18.24035697,3117.577721,11.309812,517.95,1.459398752,947,23.94820803,3.066701149,28.39582586
WELENT,3.251986421,20.5998763,7089.162153,12.16324276,519.3,1.153427629,658,23.80431199,2.846847277,24.02372887
LUMAXTECH,2.73105524,19.09982151,3544.882237,13.98333987,520.1,1.630144596,900,22.83926446,3.49849223,27.23062096
ADANIPOWER,3.545524077,54.00342167,201737.1913,56.77420639,523.05,1.200950586,44,15.86010393,4.655883363,9.685497396
RECLTD,3.716669094,53.71916707,138599.7452,22.1940467,526.35,1.08757175,62,9.311107462,1.998547161,9.798178726
SHANTIGEAR,2.591702059,10.72138245,4041.391136,25.39912917,526.8,1.056234283,850,44.70565416,11.70366087,49.13545454
DABUR,1.614797964,10.41092837,93489.61746,18.6652391,527.5,0.485849221,103,52.26182868,9.073948515,50.73567709
OAL,4.008036962,2.704021706,1800.466316,1.447546329,529.8,1.241605344,1184,46.78966518,2.847262301,197.8534413
CHOICEIN,2.035908632,6.569227641,10574.06527,23.32017571,530.35,,513,68.93581893,16.5162995,80.80441132
HSCL,3.087830529,8.878400817,26250.16971,15.44068309,531.75,1.699493229,290,54.46545297,8.627006698,63.90634363
SUMICHEM,2.782814787,7.403649342,27031.23733,15.31391347,541.55,0.69958743,280,55.91782821,11.05775596,73.14635999
GREENLAM,2.856440096,10.87336536,6925.984371,13.60129723,542.9,1.307766399,671,57.16395156,6.431647912,50.04323967
HEUBACHIND,3.78552782,17.82356816,1253.7056,9.093119378,543.2,1.614827476,1353,35.00993019,2.653682161,30.47412737
LAURUSLABS,2.210231621,2.979723451,29295.22133,3.933010217,543.35,1.448404173,263,223.4570658,7.118144346,182.4678999
HNDFDS,1.895724569,8.183320348,6310.127416,18.18964084,550.75,1.133735619,703,66.31071266,9.753353968,67.84353743
VRLLOG,2.441288313,10.10738801,4824.324842,9.247357712,551.55,0.981302561,782,57.11964056,5.100841457,54.29740959
HPL,4.379213923,6.775998552,3561.60392,5.233476472,553.9,1.640068614,896,55.49398441,4.187855889,81.74440945
INDIANB,2.806165773,64.9544312,75362.63474,15.33443244,559.5,1.659933396,130,7.891259682,1.250261246,8.951058891
IGPL,2.746407368,12.82735984,1728.360956,3.183953711,561.25,1.642061672,1206,31.436176,1.386104126,43.74489892
SURYAROSNI,3.66595514,30.24868655,6102.230941,16.33556494,561.45,1.994592361,712,19.03200244,2.816773961,18.53879858
PAVNAIND,4.06731242,8.67,684.073728,11.91713533,561.6,-0.952237116,1660,72.77380085,9.230518527,64.77970909
SKIPPER,4.483241118,7.861165486,6746.921628,9.809974535,562.7,1.138247867,677,60.79403161,7.516456438,82.61199495
WSTCSTPAPR,2.365055755,104.7738745,3738.037948,20.13157876,565.95,1.335977922,876,8.149732811,0.981011904,5.401632826
DLINKINDIA,3.725229699,26.09220994,2009.752034,22.7737011,566.05,1.63230871,1136,20.43053811,4.61831476,21.69421453
BALRAMCHIN,2.46328114,26.49130112,11448.87395,16.97633458,567.05,0.804258587,488,26.49956936,3.366365364,21.42138597
DATAMATICS,3.537054789,33.60480587,3364.385676,17.51684822,569.25,1.315958636,917,18.72536136,2.756044069,16.97555717
ATULAUTO,3.323972962,3.478563555,1580.712909,2.114558192,569.6,1.014369589,1253,92.22362362,3.410383838,176.0259364
CHEMBOND,3.602819906,33.0302266,769.8472466,12.95345853,572.45,0.951507352,1588,18.30790123,2.122194417,17.33109515
NINSYS,3.501755247,8.360249785,1063.476,,572.5,,1436,48.85052825,30.41979405,68.4788152
REPRO,3.363750447,8.954480417,820.664245,3.538166879,572.95,1.362038383,1556,294.1448907,2.118499264,67.82349132
KIRIINDUS,4.087309984,25.66258798,3218.135452,4.845036769,578.5,0.977854394,933,11.69083246,1.144543358,24.19286913
AVANTIFEED,3.401879516,26.21221686,7885.215836,14.09878585,578.75,1.198989372,623,18.84701906,2.932102703,22.0793992
MAYURUNIQ,2.423346645,27.86183297,2521.771641,15.11180216,580.35,1.189839019,1028,18.44074326,2.908282368,20.59261507
ELECON,3.46982575,15.84581599,13074.66192,24.66616259,582.65,1.666986281,460,36.81655146,8.151133035,36.76995872
WIPRO,2.104768152,20.62007333,304631.7975,14.49560284,582.9,0.621481453,23,25.94642592,4.079871931,27.58046912
SHIVALIK,3.774458721,8.459338767,914.7938584,2.742445329,587.9,,1505,65.15625772,1.802087856,71.97433976
RAMRAT,3.179367009,11.87272727,2589.18,13.78545982,588.45,,1019,43.30456598,5.992223842,49.56316998
KIMS,1.662242035,7.750807854,23548.17632,15.38698154,588.5,0.432298345,313,71.07166971,11.24963039,75.92756924
KPEL,3.646383351,8.79437798,3943.71315,38.41996659,591.35,,858,51.01168219,21.74641935,67.24148593
EUREKAFORB,2.776272935,4.943165995,10823.22869,2.297469996,593.55,,506,87.14354819,2.560595784,113.1663392
MARATHON,3.574598402,34.14930871,3042.019557,18.49009241,594.05,1.784152432,958,17.35124091,3.019883808,18.27368028
BBOX,3.444979551,8.19634555,10066.01714,35.43903004,598.9,0.851054949,530,59.21186553,20.93075177,73.11699818
GNFC,2.421331506,32.87874572,9318.133135,5.708782712,599.55,1.283914215,556,20.70696252,1.121483005,18.74649566
BSOFT,2.504820261,22.64927293,16614.02357,22.71384927,600.65,1.178099237,394,26.84704216,5.457724725,26.6348551
63MOONS,3.958445354,48.28929356,2771.393608,6.944084686,601.45,1.431650176,992,37.83472502,0.83523259,12.45514183
DECCANCE,2.179528429,26.6000357,843.111425,5.298559463,601.9,0.917222921,1546,,1.172665654,22.62778918
SHOPERSTOP,2.615797339,7.035604476,6649.043263,30.44514947,604.4,1.221238279,683,397.6700516,22.05906464,86.07175745
GHCL,2.614188034,80.37746891,5797.6625,22.89790115,605.5,1.333328243,726,10.93547824,1.946510648,7.302761683
UNIVCABLES,2.807010383,31.19174693,2108.958734,6.616213176,607.85,1.355041949,1112,21.87943494,1.188112298,19.48589794
AVADHSUGAR,3.04000869,63.99634735,1217.220028,13.34833732,608.05,1.343038071,1365,14.05728177,1.183686198,9.501366233
SWANENERGY,3.769972985,10.4320617,19196.0997,5.122191201,612.4,0.393559877,352,57.83177085,2.392347382,63.74053559
VBL,2.476984775,6.329981147,207284.0354,33.42902322,613,1.19564902,42,81.56132736,29.25814865,100.8234969
HBLPOWER,3.66660875,10.13330164,17086.29647,25.87286016,616.4,1.325089545,385,52.1177906,14.00676838,60.82913764
BESTAGRO,3.779149101,44.94868626,1491.273752,18.0999174,616.95,,1280,40.47974353,2.304834088,14.03155581
KKCL,1.949436484,25.0027647,3806.895803,25.20220814,617.75,1.107664234,873,23.52404253,5.633669464,24.70726768
RAMKY,4.324673585,44.47829845,4291.301009,18.04119028,620.15,1.647159249,828,17.91176646,2.302422449,13.94275459
QUICKHEAL,4.203159522,4.548263863,3347.353075,5.658857723,621,1.074083923,919,103.6974311,7.659846853,138.0921235
CHENNPETRO,3.955580075,184.3425016,9256.332624,33.690108,621.6,1.159562533,562,12.91863704,0.993070708,3.371984184
LICHSGFIN,2.546222453,86.5211803,34519.20357,16.22423294,627.55,1.27999508,234,7.066685412,1.096541861,7.253137299
SONATSOFTW,3.256259849,11.11787257,17439.61574,22.79326472,628.2,1.542439396,379,63.11383809,12.40115178,56.53035897
SUBROS,3.562659503,14.96418758,4102.02396,10.70864414,628.8,1.229242098,846,31.87275804,4.291134246,42.02032329
AWHCL,3.848913881,30.42566103,1793.671756,12.91322778,632.4,0.905298547,1188,25.65320018,2.496689619,20.80584336
LINCOLN,2.359378613,46.59074751,1269.884755,17.03992477,634,0.825476772,1348,13.13764489,2.142036224,13.60785207
ELGIEQUIP,3.159722349,9.841279859,20143.54264,20.9158918,636.7,1.191397243,337,61.47321362,12.50312997,64.587478
MATRIMONY,2.751544132,22.26169774,1376.233651,18.20018365,638.3,1.187240433,1314,27.54119774,4.721213212,27.77464483
ITDC,4.310247038,8.201060052,5484.095436,19.92408792,639.4,1.701502115,749,79.05572201,14.49668368,77.96553079
LINC,2.922642281,23.0092324,952.1240698,,640.2,0.531060891,1484,26.20044221,4.625554167,27.82361396
MAHSEAMLES,2.822408608,70.9929336,8603.421975,18.11196174,642.05,1.1780581,595,10.19761515,1.5012864,9.043857852
IONEXCHANG,3.079262271,13.77489364,7911.18911,21.12512866,643.55,,621,36.60045852,7.757512782,40.36320974
AFFORDABLE,3.857646184,5.950210369,724.878075,7.462079386,644.55,,1625,,6.437066646,112.9093575
FORTIS,2.152257548,7.932625161,48740.09803,7.190933526,645.6,0.826000695,187,74.31932243,5.696505438,81.38541617
SHANKARA,2.686745515,34.45109215,1575.357464,11.2628934,649.65,1.063272876,1255,20.48579276,1.975196489,19.41769338
MARICO,1.851734045,11.47156662,84082.65861,36.45538462,649.9,0.34150144,120,52.94877746,20.16854368,56.77424619
JUBLFOOD,2.065422008,6.051873985,42817.54781,18.65583436,651.2,0.801976669,204,108.9311008,19.08745327,107.2234688
RELAXO,1.608081752,8.053193062,16244.48743,10.39739015,652.55,0.504179857,407,89.71880829,8.11773837,81.03201192
GOACARBON,3.603522797,93.43188084,599.2566402,39.43908852,654.85,2.103197801,1732,16.27530256,2.42074991,7.008849593
STERTOOLS,3.680012124,15.37021866,2376.5172,13.06635832,659.7,0.752825135,1054,36.16675087,5.315404159,42.92066461
EMAMILTD,2.700373055,16.48743804,28837.3725,30.33286028,660.65,1.055999053,266,37.32461721,11.73343173,39.85760045
HINDALCO,2.318335029,45.17832693,147820.5078,10.10578483,661.1,1.843207854,60,11.83700414,1.392470659,14.55642617
CENTENKA,3.251315822,19.56469,1446.727498,3.183065348,662.1,0.923872988,1294,20.47449049,1.060355251,33.84157889
ANANTRAJ,3.285808544,7.834986735,22956.25461,7.975154444,671.45,1.256969988,320,66.20596011,6.230426216,87.98871066
JAGSNPHARM,3.763381435,8.534116537,1784.454251,12.97178665,673,1.563194235,1190,73.4343313,9.522167826,79.45032282
OPTIEMUS,4.070329716,6.61097799,5792.355391,14.04151102,674.65,1.691525933,727,85.38259715,13.58942237,102.049954
ASAHIINDIA,2.478943972,13.49212609,16476.63552,14.96279602,677.8,0.918915172,398,53.02215776,7.069120566,50.2367081
ICICIPRULI,1.90850851,5.909166843,98372.04357,8.065561367,680.8,0.992953016,95,112.3071097,8.939166728,115.6393045
HDFCLIFE,1.703274713,7.320769645,146454.4935,11.3819163,682.4,0.848936826,61,86.48904438,9.985749251,93.04073689
JSL,2.79060644,32.94991539,56499.96426,20.59980032,686.15,1.350681957,163,23.03826567,3.930560808,20.8240292
MOLDTKPAC,1.847996597,20.05208996,2280.168079,11.54993582,686.2,1.003499835,1070,36.32576197,3.836148116,34.24189936
SOMANYCERA,2.68541724,23.21095369,2817.639273,11.17100704,687.1,1.578579747,983,34.17806008,3.354492206,29.08380753
QUESS,2.610058077,18.72622876,10281.18128,9.756645714,691.75,1.453977957,527,29.00764968,3.46798262,37.0039637
ATGL,4.164997116,6.069229682,76332.31881,20.47144119,694.05,2.205052788,129,108.7293015,21.31997107,114.3555338
SILINV,3.876692415,27.65432099,736.41227,1.471799275,695,1.463623724,1614,22.33582863,0.326813563,25.04803639
SRHHYPOLTD,3.463494111,46.00106229,1194.757366,10.17683147,696.05,1.819936947,1381,14.91954752,1.492178356,15.13117231
NAM-INDIA,2.990962738,17.67224419,44127.21598,29.53715818,696.75,0.83650579,197,33.43933555,11.08117061,39.85046417
KALYANKJIL,2.751415699,5.799312918,71958.08894,15.27337438,697.65,0.764296165,134,114.8371219,17.18295436,120.460173
KITEX,4.36796026,8.470676692,4647.02,5.608100036,698.8,0.802545818,796,46.53534949,4.502359199,82.49636073
INDNIPPON,3.23451165,26.21408803,1583.047252,10.02044644,699.8,1.400495074,1252,22.04801186,2.539987568,26.69556917
SILVERTUC,1.727945635,12.66461636,887.54319,15.44379267,699.9,0.191613678,1518,47.41149519,7.863410915,55.26420859
HGS,2.51292292,26.89604876,3267.584818,1.629754803,702.4,1.134784241,924,14.79482395,0.427556679,24.53325939
TANLA,2.949713009,40.78773767,9478.924768,31.70081635,704.4,1.947409882,550,17.49556981,4.881539594,17.28752853
SBICARD,1.501489178,25.38561453,67117.45705,21.97563303,705.5,0.780849745,140,30.36549326,5.55422794,27.87408719
PGEL,3.965036046,5.524016533,18604.74646,18.78634887,712.45,1.742208095,359,97.01593815,17.9220939,138.1198698
SPLPETRO,2.573316848,18.42573534,13399.82603,17.93848273,712.6,0.639253847,453,32.56653388,6.636501246,38.67416887
WHEELS,3.013296034,25.88583304,1754.045931,7.626001543,717.9,1.184175011,1198,18.2276414,2.066233089,27.94401675
MAGADSUGAR,3.15555083,82.60222558,1015.442858,16.80890699,720.6,1.010965686,1454,9.899033513,1.361895438,8.723735892
INTELLECT,2.774747234,23.56954322,9997.228783,14.21270156,722.25,2.23477546,536,35.13717413,4.078603745,31.12559165
MSTCLTD,4.361628144,29.02982955,5086.4,24.39452356,722.5,1.312721501,769,23.47208122,5.721227391,24.88819298
TEMBO,3.904344635,12.482274,803.9112104,25.9939985,724,0.810052469,1567,29.67557071,12.1400062,58.00225183
ANURAS,1.748414995,11.83978792,7960.262045,4.729412933,724.5,1.214056461,618,113.8970102,2.716201144,61.89458087
NDRAUTO,4.524188057,16.2747552,1725.148099,16.42098119,725.3,1.700663996,1207,39.55854389,6.804244297,44.56595451
BFINVEST,3.416571443,115.1492735,2745.216729,7.964911346,728.8,0.662707661,999,5.211414334,0.442685499,6.32917584
CENTURYPLY,2.242981439,14.59967053,16261.952,15.8817361,731.95,1.195093269,405,74.93296472,7.369720702,49.82520989
INSECTICID,3.097300652,34.59036551,2152.94896,10.59927633,739.9,0.985562211,1095,16.48758584,2.124187461,21.02899941
GODREJAGRO,2.381998748,18.71469473,14226.38266,12.69859764,739.95,0.809336803,442,35.88714662,4.870180843,39.55398744
TIRUPATI,3.55784879,13.91899736,749.62296,20.03552398,740,1.073837591,1602,,9.671306412,53.16474894
JKIL,3.769174416,43.71344586,5614.758873,13.27335257,742.05,0.993373355,741,15.53011803,2.123512767,16.97532614
CONTROLPR,2.326484193,33.70669312,1187.49027,17.29825843,742.45,0.576056026,1385,22.99109913,3.548878605,21.79681112
MEDPLUS,1.735284619,5.48478306,8896.274499,4.270063595,744.65,,576,88.77631473,5.639941484,135.8209847
JUBLINGREA,3.215743354,11.4815854,11830.32498,6.768670471,748.5,1.106779551,480,67.39005972,4.321611476,64.68900363
SUNTV,2.204085174,48.84915326,29637.13385,19.42602963,752.05,1.044823834,262,16.13063258,2.811253486,15.39535386
WESTLIFE,2.246022507,4.439637207,11791.29942,11.99629177,758.65,0.81976858,481,545.1363577,20.04402641,170.3206618
WELCORP,3.080002399,42.44678417,19909.6712,20.92342712,759.15,1.313093915,341,18.1851714,3.460661691,17.9301794
CGPOWER,2.550623395,9.343635646,116825.4022,59.33254473,764.3,2.130190548,75,80.94886518,38.69966981,81.86726247
JINDRILL,3.036936162,17.64943116,2216.185023,3.829338045,764.7,1.35359095,1083,23.26214992,1.626904092,43.32717542
IGARASHI,3.323779492,3.037326583,2413.664056,2.156723405,766.85,1.321500087,1047,106.5635345,5.399816676,252.4753197
ASTRAMICRO,3.210996483,13.3357801,7287.029364,15.04963296,767.5,1.598733927,646,55.88641279,7.542025237,60.19353514
BAJAJELEC,1.833201437,10.70160374,8854.816065,7.829317533,767.75,1.037142652,581,82.23269005,6.143972513,67.55276217
ZENSARTECH,2.920417348,29.36431452,17473.8657,20.34230128,770.25,1.427995607,377,26.94089685,4.905770992,26.27648977
COSMOFIRST,3.049541318,23.69167496,2016.282594,4.701355448,776.25,1.084353836,1134,19.49229113,1.496302509,32.42133131
JITFINFRA,3.683531188,13.78400453,2000.519438,,778.3,3.212687136,1138,14.69565443,66.72846691,56.46399769
STOVEKRAFT,3.107303449,10.33314026,2586.134883,8.10368155,782.45,1.420711655,1020,75.33163073,5.888151187,75.75087531
JKLAKSHMI,2.1499814,40.09004464,9212.389467,15.22513234,782.9,0.931777192,563,25.80573536,2.744208264,19.52522035
BUTTERFLY,2.946414517,4.127620431,1401.578003,2.554384508,783.9,1.468161858,1306,-207.6411856,4.79680346,189.9157185
SIYSIL,2.479712182,40.06063822,3563.820412,16.25035182,785.5,0.940591264,895,18.45105054,3.134323995,19.28891758
SUPRIYA,3.558036215,14.80067791,6340.837398,15.72717731,787.85,,699,40.26184137,7.776638088,53.2306699
INDHOTEL,2.290922021,8.854740703,112294.5684,13.41522666,788.9,1.190426588,80,67.13451969,11.08675916,89.18850293
FAIRCHEMOR,2.768443371,31.10383597,1029.367408,14.74899397,790.55,1.289376858,1447,24.54966391,3.550399778,25.4164792
ICEMAKE,4.354129947,16.62892311,1250.859593,28.33540306,792.7,0.942935211,1354,50.29592254,12.01825128,47.66995402
CCL,2.319623601,18.79906113,10592.10225,15.77234542,793.25,0.594042037,510,38.66436304,6.328101142,42.35485546
HITECHGEAR,3.986799337,60.87489344,1498.780916,27.84581825,798.15,1.589104695,1279,26.52709585,3.21516414,13.11843252
RML,3.732135161,1.856717138,1313.794982,1.213801973,799.1,1.413091753,1322,536.2428498,5.132813651,435.031451
STEELCAS,2.452248184,37.05039526,1618.3904,30.93455438,799.6,,1238,25.94821869,6.002486462,21.58141619
PRAJIND,3.054894324,15.41930989,14706.88517,24.08783324,800.1,1.480511332,436,48.96582378,11.53870338,51.90360039
GANDHITUBE,2.473551994,45.74555629,975.01572,27.45998814,802.35,0.728279627,1471,16.77302116,4.37658551,17.53940853
SCHNEIDER,3.66729126,7.194776115,19845.63491,44.34620094,803,0.933937262,343,100.7392635,42.47872366,115.3614771
GMBREW,3.886323253,66.32403117,1835.636028,20.14906023,803.45,0.88536041,1175,11.77822283,2.232264846,12.11401061
SHARDACROP,2.961198635,3.533565184,7262.298745,1.426442886,804.95,1.17971734,648,33.34848117,3.245734616,227.8010899
KSL,3.510844874,56.85181097,3522.583677,,806.95,1.322521093,907,15.18224152,2.096838404,14.15943274
CONCOR,2.700179641,20.6893434,49285.81981,10.8282156,808.9,1.228061972,184,38.76987808,4.124081003,39.09742248
GENSOL,3.435011935,15.98006362,2891.795215,22.86339553,811.65,,976,29.37920568,9.237486712,48.56079287
SFL,1.735872863,17.69004019,8840.89823,7.954411681,813.35,0.672884364,582,58.46768223,2.966057601,48.45920977
AEGISLOG,3.850931296,16.21416058,28734.615,13.37901207,818.65,1.079235163,267,49.21406306,6.44002416,50.48334475
EVERESTIND,2.718672927,11.41947428,1297.698194,3.053771832,820.3,1.549306198,1335,124.0629249,2.172207017,72.09434411
IRCTC,2.552007411,13.8885,65808,38.92932786,822.6,1.194522807,143,54.84959868,20.37531852,59.22885841
IMFA,3.488355544,73.12325776,4450.674204,19.57426118,824.9,1.044777607,810,10.27774387,2.091590357,11.28095254
CANFINHOME,2.30841267,56.37677391,11001.85958,18.78783101,826.25,1.475978264,498,13.41248562,2.532743897,14.65585813
DLF,2.465408751,11.01719833,203891.4252,7.072033816,827.35,1.333707416,43,56.57349042,5.17076085,74.76492436
TCIEXP,2.134168535,34.35431109,3179.592757,20.2516265,828.45,1.255554505,939,28.6423994,4.516659456,24.1481944
MONTECARLO,2.500140187,28.91173788,1718.999087,7.629837067,829.15,1.291249801,1212,31.66910624,2.162807104,28.67866344
ROSSARI,2.042922829,23.67541325,4606.194894,13.31601202,832.1,1.046038901,799,33.19540857,4.396356785,35.24519775
TRITURBINE,3.669581373,8.466484636,26537.95408,31.24568257,834.85,1.325153548,286,84.23142919,27.60545711,98.60645072
SBIN,2.130902698,75.16814569,744402.557,16.72256109,839.4,1.282475891,7,10.63204699,1.728928649,11.09646629
KSB,2.541783748,11.99384828,14610.59252,17.07463712,839.5,1.099293461,437,63.71824038,11.22242898,69.99421538
WONDERLA,2.5699446,27.92478192,4754.421729,15.45430531,840.4,0.877080666,787,34.46731716,4.343524327,30.09889674
SHYAMMETL,3.001434857,38.82020731,23485.91775,11.51072494,844.7,1.213948785,314,28.04355657,2.27620835,22.69631302
RACLGEAR,2.512890373,36.54238546,893.363376,21.16572656,847.9,0.959184847,1515,28.70704936,4.361699912,22.67419736
SPAL,3.565562454,35.71969425,2133.623778,12.58574327,850.3,1.567053554,1102,24.77213257,2.817781006,23.80479502
EIDPARRY,2.55261364,50.68061114,15135.70276,8.671104367,852.3,0.847784249,430,20.5787937,1.349955651,16.82361618
JINDALPHOT,3.587267056,258.8628983,875.0864994,12.13704278,853.05,1.317716892,1524,2.44226089,0.377989167,3.29537375
MANGLMCEM,3.342695464,21.71849758,2358.993195,7.618075709,857.9,1.367846043,1059,44.03571393,2.90652423,39.50089075
TATVA,2.423701597,13.31954346,2008.675763,4.847109947,858.7,0.625573657,1137,113.9350972,2.72518012,66.20552943
POCL,5.047604724,13.15824383,2200.47374,10.26325953,862.3,,1085,43.74699285,6.159478629,69.00199875
SHAKTIPUMP,3.879132537,12.29744371,10385.59479,24.14824281,863.95,1.402169838,517,31.57579516,13.74301282,73.28249215
SELAN,4.312704335,21.53947368,1293.9,8.688267919,865.5,1.364745121,1338,22.37420024,3.285928334,39.52046426
FACT,3.921868106,2.259099542,56156.14126,11.03461811,867.85,0.667908789,164,-821.3564614,40.81886204,384.1574857
GLOBUSSPR,3.482710301,33.48871509,2508.755205,10.36952655,869,1.300591945,1029,40.55537027,2.574666672,26.00015758
KSCL,2.980851121,55.65340827,4460.633816,22.95146198,872.25,0.703338463,809,14.8524417,3.608781049,14.93099185
TTKPRESTIG,1.642971775,16.48318114,11953.67848,11.34013967,872.85,0.637144678,474,55.38982661,5.72549022,52.31827066
JINDALPOLY,3.425533421,16.32698253,3825.618904,1.208819359,873.7,0.860419598,869,15.52542066,0.658730845,53.51264378
ISEC,1.930844964,52.43470873,28442.33866,50.43972729,875,1.241417621,270,13.81923683,7.306565005,16.78786619
PNBHOUSING,3.285132493,65.04698126,22773.92668,11.60529931,876.45,1.434625294,322,13.55445647,1.520853312,15.10197325
ABSLAMC,2.602754259,27.09154323,25477.17762,27.4490975,883.5,,296,28.4416509,8.039805112,32.64797994
TIPSMUSIC,3.288601559,9.902328288,11320.12645,80.56893056,885.55,0.763186933,490,74.39620434,63.06477132,89.01569908
DREDGECORP,4.150130763,12.74285714,2486.82,2.862598482,888.15,1.929379243,1033,-40.64759725,1.968043685,69.69786996
JINDALSTEL,2.262685987,59.16528843,90002.83813,14.17795465,889.55,1.538536783,114,17.77047551,2.011207393,15.15602435
VIMTALABS,3.505899197,18.51485157,1984.756479,13.63636364,893.5,1.059644932,1141,39.68719213,6.208378362,48.39689048
GENESYS,4.26876394,5.710535147,3565.302505,4.91383533,898.2,1.427345495,894,75.34451617,7.264563562,161.5451973
CHEMFAB,4.234082872,18.52959758,1286.607372,7.03160482,901.2,1.29149751,1342,99.89187673,3.322249005,48.88325882
AGI,3.248468999,38.84701299,5844.114426,14.6925485,903.3,1.309749781,722,,3.220589783,23.25275306
